productId	profileName	helpfulness	score	time
B004EPYZQ2	Bruce G. Taylor	2/6	2.0	11:25:2011
B004EPYZQ2	R. Beach	2/6	3.0	11:25:2011
B004EPYZQ2	Adron Gardner	2/6	3.0	11:21:2011
B004EPYZQ2	"Jerome Gotti ""JG"""	2/6	3.0	11:21:2011
B004EPYZQ2	J. Harbert	2/6	5.0	6:13:2011
B004EPYZQ2	"Nanciejeanne ""Enjay"""	2/6	5.0	6:13:2011
B004EPYZQ2	Wdtiii	3/8	2.0	12:3:2011
B004EPYZQ2	Jraptor	3/8	2.0	12:3:2011
B004EPYZQ2	"Terence S. Fung ""Terence"""	3/8	2.0	11:29:2011
B004EPYZQ2	Pumpkin Man	4/10	3.0	6:21:2011
B004EPYZQ2	Robert Badgley	0/3	3.0	8:22:2012
B004EPYZQ2	ESP's vision	0/3	3.0	12:23:2011
B004EPYZQ2	D Jones	0/3	3.0	12:8:2011
B004EPYZQ2	Mylo's Mom	25/47	1.0	12:19:2011
B004EPYZQ2	"Karen Joan ""Siren"""	9/19	3.0	6:22:2011
B004EPYZQ2	"Mrs. B ""Blacketty79"""	5/12	2.0	11:25:2011
B004EPYZQ2	Clare Quilty	5/12	2.0	6:21:2011
B004EPYZQ2	S Starr	1/5	3.0	6:17:2012
B004EPYZQ2	C. O. DeRiemer	7/9	2.0	3:31:2012
B004EPYZQ2	amerdale876	11/15	5.0	10:5:2011
B004EPYZQ2	joyaliaa	2/2	3.0	4:18:2012
B004EPYZQ2	"L. Ferguson ""WineChick"""	2/2	4.0	2:6:2012
B004EPYZQ2	"Issac K. Ohnheiser ""Ohnine"""	2/2	5.0	12:30:2011
B004EPYZQ2	shibby	2/2	5.0	12:30:2011
B004EPYZQ2	Jason E. Johnston	2/2	5.0	12:30:2011
B004EPYZQ2	"dlv ""Debbie"""	2/2	5.0	12:26:2011
B004EPYZQ2	Livewire_19	2/2	5.0	12:25:2011
B004EPYZQ2	"Eliza Hoffman ""The Sleepless Reviewer"""	2/2	5.0	12:24:2011
B004EPYZQ2	F. K. WILLDERS	1/5	5.0	4:9:2012
B004EPYZQ2	"Still Singin' ""SAL"""	2/7	2.0	12:23:2011
B004EPYZQ2	"Stephen B. Whitehead ""classicalsteve"""	3/9	3.0	8:5:2011
B004EPYZQ2	ajsteele	4/11	1.0	7:25:2012
B004EPYZQ2	C. Moua	10/22	1.0	12:17:2011
B004EPYZQ2	Toasterlad	6/15	2.0	6:24:2011
B004EPYZQ2	"Writing Historian ""Mark"""	6/15	1.0	6:14:2011
B004EPYZQ2	alvaro	0/4	5.0	6:11:2012
B004EPYZQ2	Biff Hobart	1/6	1.0	9:12:2012
B004EPYZQ2	Jack O.	1/6	2.0	12:26:2011
B004EPYZQ2	"G. M. Arringdale ""Capt. Mike Arringdale"""	1/6	3.0	12:3:2011
B004EPYZQ2	"April Vawter ""Wilderness Photographer"""	2/8	2.0	1:28:2012
B004EPYZQ2	G. Teslovich	2/8	2.0	12:1:2011
B004EPYZQ2	Maggie Murrone	2/8	2.0	11:29:2011
B004EPYZQ2	"J Tyler ""JT"""	2/8	5.0	6:9:2011
B004EPYZQ2	rosered41	3/10	1.0	12:25:2011
B004EPYZQ2	"Charles ""Charles"""	8/20	1.0	1:15:2012
B004EPYZQ2	"Eliphas Levi ""eliphas"""	8/20	2.0	6:15:2011
B004EPYZQ2	Scarletledder	1/5	3.0	11:30:2011
B004EPYZQ2	Anton Karidian	3/11	1.0	3:16:2012
B004EPYZQ2	"M. Brown ""BroncosDude"""	3/11	2.0	12:3:2011
B004EPYZQ2	"New Girl ""nice girl"""	3/11	3.0	11:21:2011
B004EPYZQ2	drqshadow	3/11	3.0	9:1:2011
B004EPYZQ2	"Jerry Parks ""USAToday All-American Teacher; N..."	3/11	3.0	6:18:2011
B004EPYZQ2	"Jim ""Pimmy"""	4/13	3.0	6:9:2011
B004EPYZQ2	Michael Little	6/17	2.0	6:18:2011
B004EPYZQ2	Roland E. Zwick	7/19	2.0	7:17:2011
B004EPYZQ2	"Duke F. ""Empowerment"""	9/23	1.0	12:9:2011
B004EPYZQ2	Vandalay Industries	61/126	1.0	9:16:2011
B004EPYZQ2	"Peter Fraser ""cinerama"""	0/6	2.0	1:31:2012
B004EPYZQ2	Robert Middleswarth	1/8	2.0	11:29:2011
B004EPYZQ2	Isadore Ann	2/10	1.0	2:3:2012
B004EPYZQ2	Aaron Merkel	2/10	3.0	7:14:2011
B004EPYZQ2	"Luis G. Rodriguez ""Luigi Parigi"""	3/12	2.0	12:1:2011
B004EPYZQ2	Mike R. Wood	4/14	1.0	1:1:2012
B004EPYZQ2	"wiredweird ""wiredweird"""	4/14	2.0	7:8:2011
B004EPYZQ2	Mario Ballatori	6/19	1.0	12:15:2011
B004EPYZQ2	"Just Here For the Food ""Norb2009"""	6/19	1.0	12:4:2011
B004EPYZQ2	"K. Evans ""allergyqueen"""	5/17	1.0	12:16:2011
B004EPYZQ2	Dennis G. Mitchell	5/17	1.0	12:8:2011
B004EPYZQ2	killer b	4/15	1.0	1:4:2012
B004EPYZQ2	moviebuff	4/15	1.0	11:26:2011
B004EPYZQ2	1ruger4570	3/13	1.0	1:9:2012
B004EPYZQ2	Moon Donkey	2/11	2.0	1:5:2012
B004EPYZQ2	Da Vinci	1/9	2.0	6:17:2012
B004EPYZQ2	"KindleKen ""techeographer"""	1/9	1.0	12:27:2011
B004EPYZQ2	David Bonesteel	1/9	3.0	7:9:2011
B004EPYZQ2	"Mohamed F. El-Hewie ""Mohamed F. El-Hewie"""	1/9	3.0	6:24:2011
B004EPYZQ2	Bobby	0/7	1.0	7:28:2012
B004EPYZQ2	TasmanianFunStory	10/28	1.0	11:30:2011
B004EPYZQ2	Lavinia Whately	5/18	1.0	12:6:2011
B004EPYZQ2	M. Winchell	3/14	1.0	12:7:2011
B004EPYZQ2	Turfseer	3/14	2.0	6:11:2011
B004EPYZQ2	"Ricardo A. Aguilar Rivera ""Aguivera"""	2/12	2.0	11:22:2011
B004EPYZQ2	Harkanwar Anand	2/12	2.0	6:24:2011
B004EPYZQ2	Thomas C. Bock	1/10	1.0	6:18:2012
B004EPYZQ2	beer234	5/19	1.0	11:23:2011
B004EPYZQ2	DUDE	3/15	1.0	12:17:2011
B004EPYZQ2	Christina E. Olinghouse	2/13	1.0	2:3:2012
B004EPYZQ2	dvd bill	1/11	2.0	11:22:2011
B004EPYZQ2	Classic Fan	5/20	1.0	12:4:2011
B004EPYZQ2	Yamil Gonzalez	5/20	1.0	11:26:2011
B004EPYZQ2	Rumble	4/18	1.0	11:29:2011
B004EPYZQ2	"L. Mahaney ""Barbie"""	8/27	1.0	11:22:2011
B004EPYZQ2	"tom sawyer ""000000"""	2/14	1.0	5:11:2012
B004EPYZQ2	justme	4/19	1.0	12:4:2011
B004EPYZQ2	"docnarc ""doc"""	3/17	1.0	11:27:2011
B004EPYZQ2	Gary Nilsen	2/15	2.0	7:11:2011
B004EPYZQ2	Gnostici	4/20	1.0	11:29:2011
B004EPYZQ2	William E. Irvine	1/13	1.0	11:26:2011
B004EPYZQ2	Lego Mom	2/16	1.0	11:26:2011
B004EPYZQ2	"Vance ""Klaatu"""	6/27	1.0	11:27:2011
B004EPYZQ2	HLN	6/31	1.0	11:23:2011
B004EPYZQ2	GRUMPY	0/17	1.0	12:6:2011
B004EPYZQ2	"R. Sinclair ""Mr. Sinister"""	18/86	1.0	8:8:2011
B004EPYZQ2	"Dr. J. Ruscheinski ""Johannes"""	9/78	1.0	6:18:2011
B004EPYZQ2	usermaster	11/87	1.0	9:6:2011
B004EPYZQ2	Bup-Bup	5/61	1.0	11:15:2011
B004EPYZQ2	"Giant Fighting Robots ""Awesome"""	10/89	1.0	10:22:2011
B004EPYZQ2	David Bower	2/2	4.0	12:5:2011
B004EPYZQ2	K. Rury	2/2	4.0	12:3:2011
B004EPYZQ2	S. Moss	2/2	3.0	11:25:2011
B004EPYZQ2	Tearsa White	2/2	4.0	11:24:2011
B004EPYZQ2	Wildman	2/2	4.0	6:22:2011
B004EPYZQ2	"MISTER SJEM ""sonofhotpie"""	4/5	3.0	12:4:2011
B004EPYZQ2	Harlowe Rhode	4/5	4.0	12:2:2011
B004EPYZQ2	John Bowes	4/5	4.0	11:27:2011
B004EPYZQ2	"P. B Rubalcaba ""PR Guy"""	4/5	5.0	11:26:2011
B004EPYZQ2	Davey75	4/5	5.0	11:25:2011
B004EPYZQ2	"Ivan K. Samuelson ""Bolski"""	4/5	5.0	11:22:2011
B004EPYZQ2	Alex	4/5	4.0	11:21:2011
B004EPYZQ2	Sky	6/8	3.0	11:24:2011
B004EPYZQ2	Selena	6/8	4.0	9:27:2011
B004EPYZQ2	Wayne A	6/8	4.0	9:19:2011
B004EPYZQ2	"kkrome25 ""kkrome25"""	1/1	4.0	10:7:2012
B004EPYZQ2	"Dan ""Dan Becraft"""	1/1	5.0	10:1:2012
B004EPYZQ2	Katie Mayo	1/1	5.0	9:28:2012
B004EPYZQ2	"The original backroads ""bobby"""	1/1	4.0	9:28:2012
B004EPYZQ2	"B. Davis ""brandy1072"""	1/1	5.0	9:26:2012
B004EPYZQ2	Lazer32	1/1	5.0	9:8:2012
B004EPYZQ2	An Avid Reader of PolySci	1/1	4.0	9:7:2012
B004EPYZQ2	"Kate Fredericks ""Kate"""	1/1	5.0	8:19:2012
B004EPYZQ2	MurphtheSurf	1/1	5.0	8:7:2012
B004EPYZQ2	Chris Williamson	1/1	4.0	4:30:2012
B004EPYZQ2	Pete	1/1	4.0	2:4:2012
B004EPYZQ2	TreyRoo1	1/1	4.0	1:13:2012
B004EPYZQ2	"EugeSchu ""be-bop"""	1/1	5.0	1:13:2012
B004EPYZQ2	"G. Babineaux ""G-Babs"""	1/1	2.0	1:1:2012
B004EPYZQ2	"Valerie J. Weber ""catlover"""	1/1	5.0	12:29:2011
B004EPYZQ2	Nickolette Kinnamon	1/1	5.0	12:28:2011
B004EPYZQ2	Michael A. Lauinger	1/1	4.0	12:27:2011
B004EPYZQ2	Paddy31	1/1	5.0	12:24:2011
B004EPYZQ2	Danyari	1/1	5.0	12:23:2011
B004EPYZQ2	J. Madonna	1/1	4.0	12:23:2011
B004EPYZQ2	"Gordon Andrade ""Gordy"""	1/1	4.0	12:23:2011
B004EPYZQ2	"SDC ""SDC"""	1/1	5.0	12:22:2011
B004EPYZQ2	audio	1/1	5.0	12:22:2011
B004EPYZQ2	realtoryvonne	1/1	5.0	12:22:2011
B004EPYZQ2	Cyan	1/1	4.0	12:22:2011
B004EPYZQ2	Tim	1/1	5.0	12:22:2011
B004EPYZQ2	"J. Lester ""tigger7694"""	1/1	4.0	12:12:2011
B004EPYZQ2	jack42	1/1	5.0	12:11:2011
B004EPYZQ2	Encarnacion Rodriguez III	1/1	5.0	12:10:2011
B004EPYZQ2	A kids review	1/1	4.0	12:9:2011
B004EPYZQ2	jjceo	1/1	4.0	12:8:2011
B004EPYZQ2	Olene Quinn	1/1	4.0	12:7:2011
B004EPYZQ2	Debbie Feeko	1/1	5.0	12:3:2011
B004EPYZQ2	Lauren	1/1	5.0	12:3:2011
B004EPYZQ2	K. Gordon	1/1	4.0	12:3:2011
B004EPYZQ2	K. Gordon	1/1	4.0	12:3:2011
B004EPYZQ2	K. Gordon	1/1	4.0	12:3:2011
B004EPYZQ2	Randy Given	1/1	4.0	12:2:2011
B004EPYZQ2	"Abel Razo Jr. ""SOSAVERE"""	1/1	5.0	12:1:2011
B004EPYZQ2	Edward P. Lloyd	1/1	4.0	11:29:2011
B004EPYZQ2	Viva	1/1	4.0	11:28:2011
B004EPYZQ2	"Zacherano ""Green Gorilla"""	1/1	4.0	11:25:2011
B004EPYZQ2	Cheryl	1/1	4.0	11:25:2011
B004EPYZQ2	Fredric Mitchell	1/1	4.0	11:24:2011
B004EPYZQ2	"R. Olson ""positude"""	1/1	5.0	11:21:2011
B00062IZGI	Paul J. Mular	2/2	2.0	4:5:2005
B009B6XA1U	"J. Lovins ""Mr. Jim"""	31/32	5.0	8:10:2007
B009B6XA1U	K. Osland	19/19	5.0	5:11:2008
B009B6XA1U	Charlene Weeks	16/17	5.0	6:6:2007
B009B6XA1U	Cubsfan	7/7	5.0	5:1:2008
B009B6XA1U	Helene S. Carman	6/6	5.0	1:6:2008
B009B6XA1U	Joseph Taglioli	8/9	5.0	12:23:2007
B009B6XA1U	"Donna Blankenhorn ""Donna Blankenhorn"""	7/8	5.0	10:9:2007
B009B6XA1U	lucia	4/4	5.0	9:23:2010
B009B6XA1U	"Susan W. Nafziger ""Zig"""	3/3	5.0	11:20:2010
B009B6XA1U	"Msball ""wildheart49"""	3/3	5.0	4:6:2009
B009B6XA1U	sylvia cherry	1/1	2.0	3:6:2012
B009B6XA1U	Joe Schwe;yer	1/1	5.0	2:18:2012
B009B6XA1U	"Philip Henderson ""rpghsr"""	1/1	5.0	2:12:2012
B009B6XA1U	MellyMack32	1/1	5.0	5:8:2011
B009B6XA1U	"G. Mcsweeney ""gmcsweeney"""	1/1	5.0	11:12:2009
B009B6XA1U	Byron Kolln	2/3	4.0	7:4:2009
B009B6XA1U	"Nancy M. Daves ""dixiemartin"""	0/0	5.0	9:19:2012
B009B6XA1U	marditeach	0/0	5.0	4:20:2012
B009B6XA1U	pwallace96	0/0	5.0	1:20:2012
B009B6XA1U	Daniel	0/0	5.0	6:20:2011
B009B6XA1U	kathleen	0/0	5.0	5:14:2011
B009B6XA1U	SantaTim	0/0	5.0	4:20:2011
B009B6XA1U	EnergyWork	0/0	5.0	4:14:2009
B009B6XA1U	Michele Cucuzzella	0/0	5.0	12:15:2008
B009B6XA1U	John Talbott	0/0	5.0	8:28:2008
B009B6XA1U	"S. Adams ""goo's mom"""	0/0	5.0	1:8:2008
B00284EM3M	ONENEO	4/4	4.0	7:7:2009
B00062IZGS	Floyd	3/3	5.0	10:27:2007
B00062IZGS	The Piper at the Gates	0/0	2.0	7:27:2011
B00062IZGS	"Tonya ""tweetycraze"""	1/2	5.0	10:30:2006
B00062IZGS	Floyd	0/1	1.0	10:27:2007
B000I0RVSG	"Y. M. Didi ""Xymet"""	1/1	4.0	5:9:2009
B000CNET2A	Ryan Freedman	20/20	4.0	8:20:2007
B000CNET2A	"olantern ""jack o'lantern"""	6/10	3.0	6:7:2007
B000CNET2A	History Fan	0/1	3.0	1:21:2009
B000CNET2A	"John D. Page ""movie fan"""	6/16	5.0	6:25:2006
B000CNET2A	"Sebastian Haselbeck ""SebH"""	4/15	1.0	7:4:2006
B003QWVPTE	Janelle Sunshine	3/3	5.0	9:9:2009
B003QWVPTE	Chandler Small	2/2	5.0	8:2:2009
B003QWVPTE	Olympia, Washington	1/1	5.0	4:26:2009
B003QWVPTE	"D. Kennedy ""Traderlady"""	1/1	5.0	8:13:2008
B003QWVPTE	"Vickey V. Ellis ""Vickeye"""	0/0	4.0	10:10:2012
B003QWVPTE	Grandma Sue	0/0	4.0	9:25:2012
B003QWVPTE	Mrs jarmon	0/0	5.0	6:6:2012
B003QWVPTE	chip	0/0	5.0	3:16:2012
B003QWVPTE	itsjoycamp	0/0	5.0	7:29:2011
B0085KGGLY	T.	13/13	3.0	8:14:2012
B0085KGGLY	Joseph Siegler	25/33	4.0	7:2:2012
B0085KGGLY	J. Hill	9/11	5.0	7:16:2012
B0085KGGLY	Marynaz	11/14	5.0	7:8:2012
B0085KGGLY	Randy Patterson	1/1	5.0	8:11:2012
B0085KGGLY	RF1958	0/0	5.0	10:23:2012
B0085KGGLY	"Andy ""e"""	0/0	5.0	9:29:2012
B0085KGGLY	"Mark Suska ""Mark S."""	0/0	4.0	7:28:2012
B0085KGGLY	"Devon Dekett ""devkett"""	3/5	1.0	9:11:2012
B0085KGGLY	megatallicadiozzhalen	1/2	5.0	7:22:2012
B0085KGGLY	eddie baggett	12/20	5.0	6:12:2012
B0085KGGLY	RC	0/1	5.0	9:5:2012
B0085KGGLY	Anthony K.	0/1	5.0	8:26:2012
B0085KGGLY	Chris Cox	1/3	5.0	8:29:2012
B0085KGGLY	William Smith	3/7	3.0	7:21:2012
B0085KGGLY	abrave1	0/2	5.0	9:8:2012
B0085KGGLY	James H. Bailes Jr.	0/2	3.0	8:6:2012
B0085KGGLY	GuitarMan	0/2	5.0	7:27:2012
B0085KGGLY	jizzyjesus	2/6	2.0	7:27:2012
B0085KGGLY	Jessica	2/6	4.0	7:21:2012
B0085KGGLY	R. Schmidt	0/3	2.0	9:21:2012
B0085KGGLY	Rockin Roller	1/5	5.0	7:16:2012
B0085KGGLY	ozzmanjs	0/4	5.0	9:6:2012
B0085KGGLY	"Dean ""blues2u2"""	1/6	4.0	7:15:2012
B0085KGGLY	Keith in L.A.	3/10	3.0	7:24:2012
B0085KGGLY	"VOODUE ""voodue"""	3/13	1.0	7:30:2012
B0085KGGLY	Amazonbuyer	2/17	1.0	7:11:2012
B0085KGGLY	Steven J. Walters	0/18	2.0	7:3:2012
B00005952Q	"Daniel S. ""Daniel"""	0/1	4.0	5:3:2000
B00005952Q	Lawyeraau	21/22	5.0	7:4:2001
B00005952Q	Sara	10/10	5.0	7:13:2000
B00005952Q	Craig Bonney	9/9	5.0	9:14:1999
B00005952Q	Reviewer	6/6	4.0	5:12:2000
B00005952Q	Jonathan Appleseed	8/9	5.0	1:8:2007
B00005952Q	"Tsila Sofer Elguez ""Tsila Sofer Elguez"""	8/9	4.0	6:8:2003
B00005952Q	"Chris Queen ""bearer of truth"""	5/5	5.0	1:22:2000
B00005952Q	"Claude Bouchard Jr. ""Eurodancemix"""	5/5	4.0	12:3:1999
B00005952Q	Jonas Cukierman	7/8	4.0	5:22:2000
B00005952Q	"Tom Munro ""tomfrombrunswick"""	4/4	3.0	4:19:2004
B00005952Q	"Michael Meredith ""e-Mike"""	4/4	5.0	6:1:2003
B00005952Q	"D. M. Farmbrough ""Dave Farmbrough"""	4/4	4.0	12:5:2001
B00005952Q	"Carol C. ""ccjello"""	2/2	4.0	4:10:2003
B00005952Q	Marco Polo	2/2	4.0	7:25:2001
B00005952Q	azindn	2/2	4.0	7:20:2001
B00005952Q	"""elliezee"""	2/2	5.0	5:12:1999
B00005952Q	the naked baker	1/1	5.0	9:10:2010
B00005952Q	Ultimate Reviewer	1/1	5.0	8:8:2010
B00005952Q	R. J. Marsella	1/1	4.0	12:7:2009
B00005952Q	"R. Swanson ""promise"""	1/1	3.0	11:15:2009
B00005952Q	"D. Scott ""cheappeeps"""	1/1	4.0	11:14:2009
B00005952Q	Sharon Bailey	1/1	4.0	7:5:2009
B00005952Q	"M. Bechyne ""free_fall"""	1/1	5.0	9:21:2007
B00005952Q	"F. Mangosteen ""Cashflow Queen"""	1/1	4.0	11:3:2006
B00005952Q	"Sheila Chilcote-Collins ""Sheila Renee Chilcot..."	1/1	5.0	9:15:2004
B00005952Q	Andy Orrock	1/1	5.0	3:2:2003
B00005952Q	ADAM STANHOPE	1/1	5.0	3:3:2002
B00005952Q	urbanlegend23	1/1	5.0	6:21:2000
B00005952Q	Philip Hodgson	1/1	5.0	10:30:1999
B00005952Q	"Jan C. Brodeur ""I. CraneWing"""	1/1	4.0	7:11:1999
B00005952Q	Tatiana Plaksin	2/3	5.0	3:29:2002
B00005952Q	"Henning Sebastian Jahre ""Judy-Viv"""	2/3	5.0	5:6:2001
B00005952Q	"EriKa ""E"""	2/3	4.0	2:17:2001
B00005952Q	T. Tribble	0/0	5.0	1:2:2007
B00005952Q	"Anne Thierfelder ""CatPerson in PA"""	0/0	5.0	6:30:2006
B00005952Q	Marley Mom	0/0	5.0	2:28:2006
B00005952Q	"Lavenderbyrd ""lavenderbyrd"""	0/0	5.0	11:9:2005
B00005952Q	"Gontroppo ""Music and Theology Lover"""	0/0	5.0	5:10:2003
B00005952Q	L. Joyce	0/0	5.0	2:11:2003
B00005952Q	Tallulah	0/0	4.0	1:9:2003
B00005952Q	zbg97	0/0	5.0	12:9:2002
B00005952Q	"Linda ""Linda"""	0/0	5.0	9:19:2002
B00005952Q	"B. J. Lane ""jazzbo"""	0/0	5.0	11:16:2001
B00005952Q	Natalie Farr	0/0	4.0	9:25:2001
B00005952Q	Michael Dyckman	0/0	4.0	7:18:2000
B00005952Q	"Mr N Forbes-warren ""author of RESURGENCE and ..."	0/0	5.0	5:12:2000
B00005952Q	"""zara_azari"""	0/0	5.0	5:9:2000
B00005952Q	opera fan	0/0	5.0	4:21:2000
B00005952Q	"Onllwyn Dixon ""Onllwyn Cavan Dixon"""	0/0	4.0	3:13:2000
B00005952Q	Rick Bannerman (nratchet@eskimo.com)	0/0	5.0	10:31:1999
B000CNET2K	Stephen Cannon	5/5	4.0	5:3:2008
B00284EM3C	"Phantom Theif Kid ""1412"""	20/20	5.0	4:14:2010
B00284EM3C	"Always Samsung ""ravereviews"""	10/10	5.0	4:25:2010
B00284EM3C	R.B from KC	14/16	5.0	7:3:2008
B00284EM3C	butsuritsu	7/7	5.0	4:12:2011
B00284EM3C	Douglas Paul Smallish	10/12	5.0	7:5:2008
B00284EM3C	Thomas B. Rosamond	4/4	5.0	10:3:2008
B00284EM3C	K. Martin	2/2	5.0	12:18:2011
B00284EM3C	"Daniel Willis ""Mr Quake"""	1/1	5.0	6:19:2012
B00284EM3C	ParanoiaKing	1/1	4.0	10:23:2011
B00284EM3C	Dubz	1/1	5.0	12:21:2010
B00284EM3C	Zack Davisson	1/1	5.0	11:8:2009
B00284EM3C	"E. A Solinas ""ea_solinas"""	1/1	4.0	11:3:2009
B00284EM3C	"E. A Solinas ""ea_solinas"""	1/1	4.0	11:2:2009
B00284EM3C	Michael S Moore	1/1	4.0	6:10:2009
B00284EM3C	"L. Dancy ""anime goof"""	1/1	5.0	9:28:2008
B00284EM3C	Steven A. Finley	6/9	3.0	1:4:2010
B00284EM3C	Kong Son Cheng	2/3	3.0	3:18:2012
B00284EM3C	Phillip Prado	0/0	4.0	9:3:2012
B00284EM3C	T.Anderson	0/0	1.0	5:20:2012
B00284EM3C	"Rony-kun ""Saved"""	0/0	5.0	5:9:2012
B00284EM3C	Lesley Aeschliman	0/0	4.0	3:12:2012
B00284EM3C	nxcvb	0/0	5.0	11:23:2011
B00284EM3C	Mario	0/0	5.0	11:20:2011
B00284EM3C	Zackariah	0/0	5.0	8:19:2011
B00284EM3C	TJ	0/0	5.0	6:16:2011
B00284EM3C	xSniperSandyx	0/0	5.0	12:9:2010
B00284EM3C	"Matthew Rickard ""DVDMATTR"""	0/0	5.0	12:9:2010
B00284EM3C	XimeCh	0/0	5.0	10:21:2010
B00284EM3C	L. Bond	0/0	3.0	9:18:2010
B00284EM3C	"T. Hoffman ""F.W"""	0/0	5.0	8:11:2010
B00284EM3C	"Jonathan Mcdonald ""RPG addict"""	0/0	5.0	5:1:2010
B00284EM3C	"Always Samsung ""ravereviews"""	0/0	5.0	4:25:2010
B00284EM3C	R. Sigwing	0/0	5.0	6:25:2009
B00284EM3C	Muzzy	0/0	5.0	4:14:2009
B00284EM3C	"Pamela M. Brown ""Pamela M. Brown"""	0/0	5.0	2:5:2009
B00284EM3C	Dominic J. Schepis	0/0	5.0	9:1:2008
B00284EM3C	Steve-O	3/5	5.0	5:19:2009
B00284EM3C	Zack Davisson	1/2	5.0	1:8:2010
B00284EM3C	Patricia Curtis	0/2	4.0	8:28:2008
B00284EM3C	J. Miller	3/27	1.0	8:7:2008
B0030FT96S	Richard J. Brzostek	1/1	5.0	12:26:2009
B00000IC80	Annie Van Auken	1/1	4.0	8:17:2011
B00000IC80	"S. Mitchell ""samintx"""	0/0	1.0	7:6:2000
B00000IC80	"S. Mitchell ""samintx"""	0/0	1.0	7:6:2000
B00000IC82	Robert Bauer	7/7	3.0	4:21:2001
B00000IC82	"jenbird ""book and classic movie fiend"""	5/5	2.0	4:7:2003
B00000IC82	"Shyblader ""shyblader"""	0/0	4.0	9:27:2003
B00000IC82	"""sloan123"""	0/0	2.0	9:13:2002
B00000IC82	Marlena	0/0	4.0	8:28:2002
B00000IC82	mr jack crossley	0/0	3.0	6:5:2000
B00000IC83	In-Seo Park	1/27	1.0	2:5:2001
B00000IC84	M. J KILLEEN	41/41	1.0	12:11:1999
B00000IC84	Kyle Cruse	3/4	3.0	2:2:2002
B00000IC87	Simon Westlake	22/24	2.0	10:10:2000
B00000IC87	chev1234@webtv.net	21/24	1.0	9:19:1999
B00000IC87	ASHI TOLEDANO	5/5	3.0	7:2:2004
B00000IC87	Byron Kolln	4/4	4.0	8:9:2005
B00000IC89	Frank J. Sutton	5/6	1.0	11:8:1999
B00000IC89	"Dorian Grey ""condemned soul"""	2/2	3.0	8:4:2002
B0048KQQC4	mvasquez	14/15	5.0	1:17:2011
B0048KQQC4	"Jessica Harris ""Goldilockz"""	7/7	2.0	3:1:2011
B0048KQQC4	Enjolras	11/13	4.0	1:14:2011
B0048KQQC4	SoCalRay	1/1	4.0	3:27:2011
B0048KQQC4	Dennis A. Amith (kndy)	1/1	3.0	3:15:2011
B0048KQQC4	Elizabeth Wonderham	1/1	5.0	3:12:2011
B0048KQQC4	"A. Chapman ""whoiam"""	0/0	5.0	6:13:2012
B0048KQQC4	Kerryman754	0/0	5.0	9:22:2011
B0048KQQC4	mdb412	0/0	4.0	6:27:2011
B0048KQQC4	"David A. Smith ""Happy Halloween2012"""	0/0	5.0	5:30:2011
B0048KQQC4	Xeromem	0/0	4.0	4:4:2011
B0048KQQC4	"Amera Rime Lulu ""Hilary duff rocks my world"""	1/2	5.0	2:20:2011
B0048KQQC4	Yolli	1/2	5.0	1:23:2011
B0048KQQC4	Dr. Jessie J. Mercay	0/1	4.0	3:21:2011
B0048KQQC4	"stacyrae ""stacyrae"""	0/1	1.0	3:20:2011
B0048KQQC4	The Golden Lynx	0/1	4.0	2:16:2011
B0048KQQC4	Enjolras	0/1	4.0	1:14:2011
B0048KQQC4	exhilaratedking	9/16	5.0	10:25:2010
B0048KQQC4	Frangelica	1/3	5.0	2:3:2011
B000FVQLQQ	Flipper Campbell	2/2	3.0	7:2:2002
B000FVQLQQ	"Baysuite ""Baysuite"""	2/2	5.0	6:30:2002
B000FVQLQQ	F. Carter	2/2	5.0	6:30:2002
B000FVQLQQ	Noie	2/2	4.0	6:28:2002
B000FVQLQQ	moijulita	2/2	5.0	6:9:2002
B000FVQLQQ	V. Sholokhov	2/2	5.0	5:12:2002
B000FVQLQQ	Jaleine Grimes	2/2	5.0	4:25:2002
B000FVQLQQ	L. Feeney	4/5	5.0	7:20:2007
B000FVQLQQ	Hiram Gomez Pardo	4/5	3.0	1:4:2007
B000FVQLQQ	"K. Wyatt ""ssintrepid"""	4/5	5.0	9:8:2002
B000FVQLQQ	absent_minded_prof	4/5	4.0	7:24:2002
B000FVQLQQ	"Barron Laycock ""Labradorman"""	4/5	4.0	7:21:2002
B000FVQLQQ	Lyle B. Forehand	4/5	3.0	6:2:2002
B000FVQLQQ	"""shankar_k"""	6/8	5.0	1:2:2002
B000FVQLQQ	"Professor Joseph L. McCauley ""Joseph L. McCauley"""	8/11	2.0	5:13:2003
B000FVQLQQ	Jarah al-tubaikh	8/11	5.0	6:25:2002
B000FVQLQQ	Jimmy Stevenson	10/14	5.0	8:17:2007
B000FVQLQQ	"David J. Huber ""Addicted to books!"""	10/14	2.0	9:6:2002
B000FVQLQQ	subfusca88	1/1	4.0	10:13:2012
B000FVQLQQ	Banker Man	1/1	5.0	10:1:2012
B000FVQLQQ	franskwa	1/1	5.0	9:19:2012
B000FVQLQQ	Richard G. Whitcomb	1/1	5.0	9:17:2012
B000FVQLQQ	Betty	1/1	5.0	9:6:2012
B000FVQLQQ	moviefiend	1/1	5.0	8:13:2012
B000FVQLQQ	"rwx ""991234xhr"""	1/1	5.0	8:9:2012
B000FVQLQQ	Stephanie Patterson	1/1	5.0	8:9:2012
